Room ID;Name;Host ID;Neighbourhood;Room type;Room Price;Minimum nights;Number of reviews;Date last review;Number of reviews per month;Rooms rent by the host;Availibility;Updated Date;City;Country;Coordinates;Location
1534311;CENTRAL & quiet apartment Vienna;8182491;Neubau;Entire home/apt;65;7;29;06.07.2016;0.39;1;0;16.06.2020;Vienna;Austria;48.206229530503, 16.348356956063736;Austria, Vienna, Neubau
1611762;Charming flat with BALCONY and Wi-Fi;6042095;Mariahilf;Entire home/apt;68;3;238;23.01.2020;Лют.92;1;0;16.06.2020;Vienna;Austria;48.19175931457977, 16.338284719973025;Austria, Vienna, Mariahilf
1788122;Romantic Private Apartment;9383500;Neubau;Entire home/apt;71;4;108;03.01.2020;Січ.45;4;180;16.06.2020;Vienna;Austria;48.205245280387, 16.343553784165493;Austria, Vienna, Neubau
2013393;Vibrant Art Deco Dream Apartment;874937;Landstra§e;Entire home/apt;110;2;279;10.03.2020;Бер.56;7;354;16.06.2020;Vienna;Austria;48.198789802608545, 16.37956464567971;Austria, Vienna, Landstra§e
2025321;Bright family / group Apt. 2526;5857639;Margareten;Entire home/apt;49;3;7;02.01.2020;0.11;32;259;16.06.2020;Vienna;Austria;48.18750505380176, 16.344700448851825;Austria, Vienna, Margareten
2631015;Charming Viennese Flair;13476558;Hernals;Entire home/apt;70;90;24;01.05.2020;0.32;1;365;16.06.2020;Vienna;Austria;48.222206913113524, 16.317508474246814;Austria, Vienna, Hernals
2643245;Viennese Flair, Family & Friends;13532859;Penzing;Entire home/apt;135;3;19;21.08.2018;0.26;2;0;16.06.2020;Vienna;Austria;48.195637609863404, 16.277416641639803;Austria, Vienna, Penzing
2697876;Terrific location, quiet, simple;13252685;Leopoldstadt;Entire home/apt;27;31;24;03.03.2020;0.33;7;208;16.06.2020;Vienna;Austria;48.21666599964787, 16.376237509425145;Austria, Vienna, Leopoldstadt
2827449;City appartment next to Prater;14461625;Leopoldstadt;Entire home/apt;45;2;96;20.02.2020;Січ.29;1;336;16.06.2020;Vienna;Austria;48.21914059711518, 16.403315799820724;Austria, Vienna, Leopoldstadt
3085485;Schloss Schönbrunn Grand Suite;15700484;Hietzing;Entire home/apt;829;1;0;;;1;258;16.06.2020;Vienna;Austria;48.186574947008836, 16.31180283701822;Austria, Vienna, Hietzing
3247024;MINILOFT IN AWESOME CITY CENTER LOCATION;2032537;Mariahilf;Entire home/apt;85;3;306;10.03.2020;04.Лют;4;163;16.06.2020;Vienna;Austria;48.19454609981436, 16.347951262657585;Austria, Vienna, Mariahilf
3328742;Single-room apartment;9999414;Leopoldstadt;Entire home/apt;45;5;21;14.04.2019;0.35;1;0;16.06.2020;Vienna;Austria;48.223835390323266, 16.399540295624234;Austria, Vienna, Leopoldstadt
3552512;Top 7 Apartment Vienna;17452837;Rudolfsheim-Fnfhaus;Entire home/apt;80;3;100;23.02.2020;Січ.43;1;362;16.06.2020;Vienna;Austria;48.191491471225106, 16.33293981342246;Austria, Vienna, Rudolfsheim-Fnfhaus
4012415;Comfortable Central Apartment;20799498;Leopoldstadt;Entire home/apt;58;3;2;03.01.2015;0.03;1;0;16.06.2020;Vienna;Austria;48.21462635104561, 16.39145190461848;Austria, Vienna, Leopoldstadt
4057513;Central, view of the Danube Canal;21043751;Brigittenau;Entire home/apt;60;3;100;01.06.2020;01.Тра;1;191;16.06.2020;Vienna;Austria;48.22705244995551, 16.368932688668075;Austria, Vienna, Brigittenau
4205543;Charming Viennese Appartement;16783785;Brigittenau;Entire home/apt;43;1;360;01.06.2020;Тра.91;1;43;16.06.2020;Vienna;Austria;48.22809998549037, 16.37453439600837;Austria, Vienna, Brigittenau
4461461;1st district Vienna style apartment;23148943;Innere Stadt;Entire home/apt;95;2;85;14.12.2019;Січ.71;1;309;16.06.2020;Vienna;Austria;48.20299259754556, 16.36296534658946;Austria, Vienna, Innere Stadt
4617790;Bright and quiet Studio;9866079;Favoriten;Entire home/apt;44;90;2;30.11.2018;0.04;5;0;16.06.2020;Vienna;Austria;48.17263892455911, 16.38578098917978;Austria, Vienna, Favoriten
4868308;Perfect location in CENTRAL Vienna!;16080341;Neubau;Entire home/apt;49;3;49;06.03.2020;0.74;1;0;16.06.2020;Vienna;Austria;48.20426822797432, 16.349889199719673;Austria, Vienna, Neubau
4907512;Graf Sobieski Apart Studio Apart 4;7147147;Alsergrund;Entire home/apt;86;2;1;11.09.2015;0.02;22;216;16.06.2020;Vienna;Austria;48.23070266398504, 16.35425169701764;Austria, Vienna, Alsergrund
5169106;Zentral: Zwischen Prater und City;26734077;Leopoldstadt;Entire home/apt;85;3;64;18.12.2019;01.Лют;1;174;16.06.2020;Vienna;Austria;48.21624393496586, 16.387100232961394;Austria, Vienna, Leopoldstadt
5256446;Cozy&Urban - 7min to city centre.;27194318;Mariahilf;Entire home/apt;52;2;126;06.10.2019;Січ.95;1;0;16.06.2020;Vienna;Austria;48.19073544614124, 16.33783072666012;Austria, Vienna, Mariahilf
5303414;Great apartment in the center;4325679;Innere Stadt;Entire home/apt;87;2;112;05.01.2020;Січ.77;1;365;16.06.2020;Vienna;Austria;48.20697990277034, 16.37731109274627;Austria, Vienna, Innere Stadt
5312137;Room near Parliament 174;26940706;Josefstadt;Entire home/apt;66;2;79;16.12.2019;Січ.83;5;358;16.06.2020;Vienna;Austria;48.207680014277486, 16.35433590703617;Austria, Vienna, Josefstadt
5427922;Modern Apartment in Prime Location;5343770;Mariahilf;Entire home/apt;85;3;17;09.12.2019;0.27;1;298;16.06.2020;Vienna;Austria;48.19540219830322, 16.34284468435743;Austria, Vienna, Mariahilf
5428046;Charming Apartment in Vienna;28156342;Simmering;Entire home/apt;75;2;42;04.01.2020;0.66;1;365;16.06.2020;Vienna;Austria;48.17910514546302, 16.4209792789739;Austria, Vienna, Simmering
5488396;Quiet & modern Appartment Schönbrunn;16968564;Penzing;Entire home/apt;49;2;102;14.03.2020;Січ.61;2;227;16.06.2020;Vienna;Austria;48.19246213717408, 16.298643576346105;Austria, Vienna, Penzing
5696762;Heart of Vienna Apartment (N36);11790869;Innere Stadt;Entire home/apt;92;1;26;04.01.2020;0.44;5;360;16.06.2020;Vienna;Austria;48.20983100291632, 16.375519504066833;Austria, Vienna, Innere Stadt
5797385;Appealing 2 Rooms City Apartment - 45m2;4304771;Brigittenau;Entire home/apt;60;28;2;04.01.2018;0.04;50;0;16.06.2020;Vienna;Austria;48.232108481166705, 16.38584880251778;Austria, Vienna, Brigittenau
5836718;Beautiful 2 room apartment;13922132;Whring;Entire home/apt;50;1;0;;;1;0;16.06.2020;Vienna;Austria;48.22022847999437, 16.340925794792117;Austria, Vienna, Whring
5921565;Luxury apartment with sunny terrace;2769595;Whring;Entire home/apt;89;3;17;04.06.2019;0.28;1;0;16.06.2020;Vienna;Austria;48.22337175477003, 16.346828323434185;Austria, Vienna, Whring
5924068;ruhige,elegante Altbauwohnung;24508146;Josefstadt;Entire home/apt;80;1;0;;;1;0;16.06.2020;Vienna;Austria;48.20903210547239, 16.351112589425284;Austria, Vienna, Josefstadt
6346159;Lovely Flat in the heart of Vienna;2679033;Alsergrund;Entire home/apt;87;2;0;;;1;0;16.06.2020;Vienna;Austria;48.21598833727306, 16.358827195658794;Austria, Vienna, Alsergrund
6365445;G Lovely Central Apartment;24508490;Neubau;Entire home/apt;49;3;210;15.03.2020;03.Кві;4;90;16.06.2020;Vienna;Austria;48.202005267605365, 16.347276030199495;Austria, Vienna, Neubau
6668590;Close to City Centre 2 bedroom with AC - 10;9158703;Neubau;Entire home/apt;160;3;16;02.01.2020;0.27;37;335;16.06.2020;Vienna;Austria;48.20292351267685, 16.350636765695224;Austria, Vienna, Neubau
6878036;Schmucke Wohnung in Gründerzeithaus;35963083;Landstra§e;Entire home/apt;50;3;6;30.05.2016;0.1;1;0;16.06.2020;Vienna;Austria;48.20905836991119, 16.392915737394407;Austria, Vienna, Landstra§e
7625170;Upscale and cozy 2 bedroom apartment;32763328;Favoriten;Entire home/apt;89;60;290;31.03.2019;04.Вер;1;0;16.06.2020;Vienna;Austria;48.18364561322249, 16.380180913498915;Austria, Vienna, Favoriten
7867213;Vintage Apartment 2 in a hip neighborhood;41261005;Mariahilf;Entire home/apt;70;1;122;03.11.2019;Лют.34;14;318;16.06.2020;Vienna;Austria;48.18891032870379, 16.346969216105013;Austria, Vienna, Mariahilf
8416396;CentralApartment, just 1 min to U1metro station;4353508;Favoriten;Entire home/apt;92;1;304;10.03.2020;Тра.46;5;135;16.06.2020;Vienna;Austria;48.17259553177225, 16.37817383491313;Austria, Vienna, Favoriten
8559065;Viennese Charm!;29101861;Neubau;Entire home/apt;59;4;3;21.02.2016;0.05;1;0;16.06.2020;Vienna;Austria;48.20101049552286, 16.348624986678644;Austria, Vienna, Neubau
8985169;Sonnwendviertel - 2 bed. apartment;46938364;Favoriten;Entire home/apt;100;15;13;18.02.2020;0.24;5;365;16.06.2020;Vienna;Austria;48.178543204956526, 16.38052280574739;Austria, Vienna, Favoriten
9041908;Charming Apartment Vienna 80m2 1-4P;47102467;Whring;Entire home/apt;90;5;0;;;1;0;16.06.2020;Vienna;Austria;48.235808001983436, 16.326612390397727;Austria, Vienna, Whring
9486886;Modern and sunny apartment;9615196;Neubau;Entire home/apt;60;3;4;04.01.2019;0.07;1;288;16.06.2020;Vienna;Austria;48.20022235704664, 16.342327097709667;Austria, Vienna, Neubau
9632574;Quiet yet central;49817195;Landstra§e;Entire home/apt;55;13;30;01.05.2019;0.55;2;80;16.06.2020;Vienna;Austria;48.191054624441016, 16.38686764490765;Austria, Vienna, Landstra§e
9904468;Green Woodworks Loft Vienna;9384370;Landstra§e;Entire home/apt;68;1;306;08.03.2020;Тра.61;2;354;16.06.2020;Vienna;Austria;48.20922446670713, 16.392378469406136;Austria, Vienna, Landstra§e
10133203;Apartment for two GS12c;5874520;Leopoldstadt;Entire home/apt;40;28;12;25.01.2020;0.22;58;358;16.06.2020;Vienna;Austria;48.219360374634974, 16.377493357638592;Austria, Vienna, Leopoldstadt
10312557;Studio Apartment for 2P;53061451;Leopoldstadt;Entire home/apt;68;3;0;;;3;131;16.06.2020;Vienna;Austria;48.22167221018717, 16.37618458841241;Austria, Vienna, Leopoldstadt
12168725;"Sunny small appartment ""Carpe Diem""";6343061;Dbling;Entire home/apt;49;2;165;15.01.2020;Бер.26;1;177;16.06.2020;Vienna;Austria;48.25031445816875, 16.32411228081758;Austria, Vienna, Dbling
12399214;Famous Architects House with secluded garden;32641955;Hietzing;Entire home/apt;40;20;1;22.01.2018;0.03;1;0;16.06.2020;Vienna;Austria;48.180864574765174, 16.27232419328742;Austria, Vienna, Hietzing
12646342;Cozy apartment/ 7 mins to Mariahilferstr;58304071;Rudolfsheim-Fnfhaus;Entire home/apt;24;1;26;23.05.2019;Січ.25;1;0;16.06.2020;Vienna;Austria;48.19243649095081, 16.33139290467191;Austria, Vienna, Rudolfsheim-Fnfhaus
13118771;Bright, spacious and central between two parks;10851354;Leopoldstadt;Entire home/apt;50;2;88;08.01.2020;Січ.81;2;90;16.06.2020;Vienna;Austria;48.22211070351296, 16.38920494092224;Austria, Vienna, Leopoldstadt
13119641;EinZimmerWohnung beim sonnig chilligen Yppenplatz;72994653;Ottakring;Entire home/apt;70;1;0;;;1;0;16.06.2020;Vienna;Austria;48.21332903882148, 16.3373862471429;Austria, Vienna, Ottakring
13168386;AIR-CONDITIONED Flat in City Center;25161037;Innere Stadt;Entire home/apt;89;2;195;29.02.2020;Бер.98;5;0;16.06.2020;Vienna;Austria;48.21587208344937, 16.36692692492551;Austria, Vienna, Innere Stadt
13233673;Hübsche Wohnung mitten im coolsten Viertel Wiens;16140129;Mariahilf;Entire home/apt;70;3;3;10.10.2016;0.06;1;0;16.06.2020;Vienna;Austria;48.197343798962216, 16.357795264241414;Austria, Vienna, Mariahilf
13380982;Sweet Suite in the heart of Vienna;76051599;Landstra§e;Entire home/apt;70;2;255;13.03.2020;Тра.23;1;0;16.06.2020;Vienna;Austria;48.20891523699954, 16.389386506174024;Austria, Vienna, Landstra§e
13406675;90m2, 3BR apartment, great access, HOME CINEMA;6611320;Penzing;Entire home/apt;69;10;0;;;1;0;16.06.2020;Vienna;Austria;48.19622900837689, 16.27984161300576;Austria, Vienna, Penzing
13439894;Fabulous City Center Apartment - Apt 16;1547126;Alsergrund;Entire home/apt;93;1;32;10.01.2020;0.68;38;0;16.06.2020;Vienna;Austria;48.21539707703208, 16.363638577308855;Austria, Vienna, Alsergrund
13493539;Stunning View from the 26th floor-Near to Center;77344915;Donaustadt;Entire home/apt;75;1;155;06.05.2020;Бер.23;1;30;16.06.2020;Vienna;Austria;48.22983168687426, 16.416227295062516;Austria, Vienna, Donaustadt
13588607;Cozy studio with little garden;78480730;Rudolfsheim-Fnfhaus;Entire home/apt;60;2;4;07.09.2016;0.08;1;0;16.06.2020;Vienna;Austria;48.1873948256651, 16.331971853517864;Austria, Vienna, Rudolfsheim-Fnfhaus
13616199;Citycenter 2 Bedroom Apartment 1-6P;4331202;Innere Stadt;Entire home/apt;310;3;11;02.01.2020;0.26;73;64;16.06.2020;Vienna;Austria;48.20331867947799, 16.363274982446917;Austria, Vienna, Innere Stadt
13823808;BRANDNEW Vienna Home in the Sky;8949995;Penzing;Entire home/apt;85;21;5;11.08.2017;0.1;1;0;16.06.2020;Vienna;Austria;48.18849220505794, 16.29996929785065;Austria, Vienna, Penzing
13887987;Perfect Aparment to discover Vienna;82239806;Rudolfsheim-Fnfhaus;Entire home/apt;65;4;0;;;1;0;16.06.2020;Vienna;Austria;48.19142252551387, 16.328676673214552;Austria, Vienna, Rudolfsheim-Fnfhaus
13934328;Spacious Apartment with Garden and Pool;49651588;Meidling;Entire home/apt;60;2;0;;;1;286;16.06.2020;Vienna;Austria;48.167152744372956, 16.31704000032026;Austria, Vienna, Meidling
13993681;Zen;83551732;Penzing;Entire home/apt;27;1;0;;;2;0;16.06.2020;Vienna;Austria;48.19780052857902, 16.293524296366378;Austria, Vienna, Penzing
14544652;LOFT 2 FLAGSHIP CITY CENTRE Apt. - 100sqm;45816908;Landstra§e;Entire home/apt;79;2;64;26.02.2020;Січ.74;2;355;16.06.2020;Vienna;Austria;48.19454818015942, 16.39508110377699;Austria, Vienna, Landstra§e
14941936;Bright apartment, near the center;94003490;Landstra§e;Entire home/apt;60;3;180;17.02.2020;Бер.96;1;180;16.06.2020;Vienna;Austria;48.20565184643945, 16.391830575931674;Austria, Vienna, Landstra§e
14977690;Spacious Residence near Central Station/Metro/P&R;90441918;Favoriten;Entire home/apt;45;2;149;07.03.2020;Бер.26;5;49;16.06.2020;Vienna;Austria;48.16612871999063, 16.38126039784746;Austria, Vienna, Favoriten
15540813;Schöne Wohnung in perfekter Lage :);18905995;Josefstadt;Entire home/apt;55;2;13;29.12.2019;0.29;1;0;16.06.2020;Vienna;Austria;48.20771275013089, 16.34954309840411;Austria, Vienna, Josefstadt
16045701;City Apartment 1 min to Metro, 5min to Old City;103131392;Leopoldstadt;Entire home/apt;55;1;71;08.03.2020;03.Сер;7;345;16.06.2020;Vienna;Austria;48.22504573311208, 16.40072725948729;Austria, Vienna, Leopoldstadt
16082111;Cozy Maisonette Bedroom in the center of Vienna;95665518;Alsergrund;Entire home/apt;38;1;12;28.10.2018;0.28;1;0;16.06.2020;Vienna;Austria;48.22590618413743, 16.35609649680639;Austria, Vienna, Alsergrund
16118359;1 Bedroom Apartment with Balcony;4331202;Favoriten;Entire home/apt;99;3;11;14.06.2020;0.29;73;336;16.06.2020;Vienna;Austria;48.180850068348676, 16.376567977249884;Austria, Vienna, Favoriten
16150953;Spacious, Cosy Flat in Central Location;76988250;Rudolfsheim-Fnfhaus;Entire home/apt;90;3;17;01.01.2020;0.4;2;179;16.06.2020;Vienna;Austria;48.19128193719912, 16.332500889570717;Austria, Vienna, Rudolfsheim-Fnfhaus
16176023;Bright student penthouse in Vienna's green belt;82664533;Hernals;Entire home/apt;32;21;6;01.03.2020;0.17;2;125;16.06.2020;Vienna;Austria;48.22568021787082, 16.30072947512782;Austria, Vienna, Hernals
16228811;Central, comfy Studio Apartment;28063735;Leopoldstadt;Entire home/apt;65;4;1;31.12.2016;0.02;1;0;16.06.2020;Vienna;Austria;48.22078310359876, 16.38325216560615;Austria, Vienna, Leopoldstadt
16411857;Modern Apartment in Vienna, Close to Center;107541815;Neubau;Entire home/apt;100;2;2;03.01.2017;0.05;1;0;16.06.2020;Vienna;Austria;48.205143252044536, 16.350718458122504;Austria, Vienna, Neubau
16515830;Superhost Kingsize Apt Central Station/Metro/P&R;103028422;Favoriten;Entire home/apt;90;2;164;01.06.2020;Бер.88;11;130;16.06.2020;Vienna;Austria;48.16474852249544, 16.381773503867496;Austria, Vienna, Favoriten
16591209;COZY, NEW APARTMENT 2-3 near SCHÖNBRUNN/U4;97767954;Penzing;Entire home/apt;55;3;3;25.03.2018;0.08;4;338;16.06.2020;Vienna;Austria;48.191116965138434, 16.297827130644883;Austria, Vienna, Penzing
17260672;cosy little apartment in the heart of vienna;9616141;Neubau;Entire home/apt;39;4;0;;;1;0;16.06.2020;Vienna;Austria;48.20355990665014, 16.345608698527478;Austria, Vienna, Neubau
17379361;Central City Apartment close to Messe and Prater;80469634;Leopoldstadt;Entire home/apt;59;2;120;05.01.2020;3.0;2;349;16.06.2020;Vienna;Austria;48.22024543978119, 16.407873038815254;Austria, Vienna, Leopoldstadt
17566901;green & silent  - 15 min to city center;14391403;Floridsdorf;Entire home/apt;50;3;67;13.03.2020;Січ.71;2;299;16.06.2020;Vienna;Austria;48.25676510068693, 16.404812438034398;Austria, Vienna, Floridsdorf
17619593;charming studio with lovely balcony!;80545880;Ottakring;Entire home/apt;53;2;169;15.03.2020;Кві.37;1;326;16.06.2020;Vienna;Austria;48.21409278035595, 16.312498005365317;Austria, Vienna, Ottakring
17681770;Charming, sunny apartment in the heart of Vienna;18041814;Mariahilf;Entire home/apt;75;4;49;05.01.2020;01.Бер;1;204;16.06.2020;Vienna;Austria;48.18823863656117, 16.338611679546776;Austria, Vienna, Mariahilf
17764855;Studio with panoramic view and public connections;93832959;Simmering;Entire home/apt;65;2;25;09.10.2017;0.65;1;0;16.06.2020;Vienna;Austria;48.17391196720801, 16.403314944896383;Austria, Vienna, Simmering
17903982;loft4six vienna - with balcony;91231849;Hernals;Entire home/apt;79;3;96;24.02.2020;Лют.47;1;181;16.06.2020;Vienna;Austria;48.21714883902967, 16.33662865939428;Austria, Vienna, Hernals
18202669;Spacious City-Center Apartment in Perfect Location;8568413;Neubau;Entire home/apt;49;3;5;15.08.2018;0.13;1;0;16.06.2020;Vienna;Austria;48.20230199682462, 16.35427943855048;Austria, Vienna, Neubau
18289961;Designer Loft;66040140;Penzing;Entire home/apt;150;1;255;07.06.2020;Чер.65;21;200;16.06.2020;Vienna;Austria;48.193283929318916, 16.301571542920858;Austria, Vienna, Penzing
18292903;NEW - Jump to city center!;35978451;Favoriten;Entire home/apt;100;1;10;01.01.2020;0.33;1;150;16.06.2020;Vienna;Austria;48.17564935853064, 16.368957907658622;Austria, Vienna, Favoriten
18558082;Comfortable Maisonette, very central, 2 bathrooms;17250210;Neubau;Entire home/apt;59;5;29;07.10.2018;0.79;1;0;16.06.2020;Vienna;Austria;48.20282597154539, 16.352943674156492;Austria, Vienna, Neubau
18565040;Spacious and quiet flat with great park view;11820711;Leopoldstadt;Entire home/apt;43;5;52;12.03.2020;Січ.46;1;88;16.06.2020;Vienna;Austria;48.22779332654612, 16.37382237629244;Austria, Vienna, Leopoldstadt
19136904;Modernes Appartement in Wien;106111899;Dbling;Entire home/apt;45;3;63;04.01.2020;Січ.74;1;0;16.06.2020;Vienna;Austria;48.24539196742024, 16.358155960873876;Austria, Vienna, Dbling
19327953;Modern apartment in the heart of Vienna;78658553;Innere Stadt;Entire home/apt;74;150;9;18.02.2018;0.26;1;364;16.06.2020;Vienna;Austria;48.203048676171576, 16.37025569800745;Austria, Vienna, Innere Stadt
19520487;Cozy and colourful apartment - Vienna;38456970;Alsergrund;Entire home/apt;67;1;177;08.02.2020;Кві.92;3;0;16.06.2020;Vienna;Austria;48.229370927400595, 16.35138931382666;Austria, Vienna, Alsergrund
19582125;New apartment with complete furnishing.;36452681;Floridsdorf;Entire home/apt;80;1;44;16.05.2020;Січ.24;3;360;16.06.2020;Vienna;Austria;48.25462404240606, 16.395756194090264;Austria, Vienna, Floridsdorf
19698558;St.Stephens Sky Lodge Vienna - The Salty G;1643928;Innere Stadt;Entire home/apt;348;1;187;15.03.2020;Тра.22;30;330;16.06.2020;Vienna;Austria;48.21344307776464, 16.373171074420732;Austria, Vienna, Innere Stadt
19702032;Amazing Vienna City Apartment;6845230;Neubau;Entire home/apt;55;1;214;10.06.2020;Тра.97;3;151;16.06.2020;Vienna;Austria;48.201520996991015, 16.341410422687133;Austria, Vienna, Neubau
19827612;Friendly home;140108060;Donaustadt;Entire home/apt;75;1;0;;;1;0;16.06.2020;Vienna;Austria;48.21860896376437, 16.4647187279052;Austria, Vienna, Donaustadt
19828178;Optimale ferienwohnung am meidlinger markt;140112540;Meidling;Entire home/apt;45;3;42;08.06.2020;Січ.28;1;172;16.06.2020;Vienna;Austria;48.181778033259896, 16.330320601347818;Austria, Vienna, Meidling
